Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20
Ontario,Canada,51.2538,-85.3232,-20,-28,-16,-20,-21,-25,-23,-24,-41,-33,-23,-41,-43,-39,-21,-31,-39,-39,-23,-30,-26,-15,-8,-23,-23,-12,-12,-15,-21,-24,-25,-12,-5,-8,-13,-29,-25,-43,-49,-37,-21,-18,-15,-40,-48,-38,-14,-33,-29,-25,-39,-29,-13,-7,-14,-16,-22,-31,-32,-31,-29,-14,-9,-11,-15,-26,-26,-14,-35,-31,-28,-22,-11,-7,-25,-29,-10,-19,-24,-18,-28,-27,-20,-5,-7,-7,-20,-11,-3,-6,-16,-11,-5,-7,-4,-5,-8,-11,-9,-4,-9,-13,-10,-12,-21,-20,-17,-14,-8,-23,-7,-20,-24,-17,-7,-4,-8,-9,-1,0,-1,-1,-2,-7,-13,-6,-10,-12,-11,-8,-12,-18,-15,-13,-1,3,-6,-6,-7,-7,2,8,-1,0,13,12,10,14,11,2,-4,-3,0,6,8,8,6,3,4,5,4,7,4,1,2,3,3,13,15,15,18,14,11,11,7,7,8,11,13,14,14,17,20,19,16,17,11,16,15,13,18,16,11,9,6,12,13,13,13,15,15,10,9,10,10,13,20,20,14,14,13,13,13,13,8,8,8,9,13,15,18,15,13,10
Prince Edward Island,Canada,46.5107,-63.4168,-6,-3,-6,-4,-3,-5,-12,-11,-8,-13,-12,0,-7,-13,-11,-10,-11,-16,-24,-13,-13,-25,-20,-7,-10,-13,-3,-2,-6,-15,-17,-17,-13,-7,-10,-8,-13,-16,-6,-15,-23,-8,-9,-6,-9,-27,-27,-8,-10,-19,-6,-30,-28,-13,-7,-4,-3,-5,-5,-7,-10,-4,-8,-1,0,-5,-12,-13,-11,-13,-10,-6,-12,-9,-4,-12,-13,-9,-7,-10,1,-8,-19,-13,-5,-5,-5,-3,-7,-8,-6,-4,-2,0,-1,-4,-5,-2,-8,-6,-7,-2,-3,0,3,-3,-6,-8,-8,-5,-2,-6,-2,-10,-5,-5,-6,-4,-3,-2,-3,2,5,0,2,0,-1,-1,0,0,-1,0,2,-1,-4,0,0,1,1,0,0,4,5,-4,0,2,10,12,13,14,14,10,4,4,5,9,12,9,6,5,5,2,5,14,10,6,6,9,9,13,16,12,13,16,18,17,18,15,15,15,16,16,17,16,12,13,14,12,12,13,16,17,18,20,18,14,12,10,12,15,17,19,17,14,16,17,17,17,17,20,19,18,17,16,17,18,17,18,16,15,16,17,18,20
Quebec,Canada,52.9399,-73.5491,-13,-14,-16,-13,-22,-28,-30,-25,-27,-44,-24,-32,-43,-40,-37,-29,-43,-49,-44,-41,-34,-27,-14,-20,-31,-21,-8,-26,-35,-36,-31,-24,-17,-12,-12,-21,-34,-33,-46,-45,-28,-28,-17,-26,-49,-52,-28,-26,-42,-24,-37,-43,-24,-13,-27,-13,-23,-35,-28,-20,-24,-26,-15,-17,-21,-28,-33,-27,-40,-45,-27,-30,-31,-17,-17,-33,-29,-14,-29,-29,-19,-37,-33,-17,-9,-11,-13,-24,-17,-8,-5,-9,-8,-3,0,0,-2,-12,-17,-19,-13,-10,-10,-9,-14,-22,-21,-19,-9,-15,-26,-16,-9,-13,-16,-17,-14,-10,-4,-1,0,0,-3,-4,-9,-11,-9,-7,-8,-7,-4,-15,-15,-9,-5,-2,-1,-7,-7,-2,1,1,-6,-6,2,10,3,8,13,10,-1,-5,-6,-4,-2,-1,0,2,1,-4,-6,-1,13,2,-2,-2,1,7,14,15,12,12,16,13,12,14,12,11,12,12,13,14,14,6,5,6,5,6,12,12,13,17,17,13,7,7,9,13,15,12,15,12,8,9,10,13,14,14,12,11,14,13,12,11,12,9,9,11,11,12,14,13,16,15
Saskatchewan,Canada,52.9399,-106.4509,-15,-9,-8,-13,-10,-16,-19,-39,-29,-32,-44,-30,-30,-42,-48,-52,-51,-32,-32,-39,-24,-9,-12,-10,-11,-6,-10,-12,-7,-10,-9,-8,-8,-15,-31,-25,-22,-29,-16,-14,-16,-13,-14,-45,-39,-15,-34,-24,-29,-40,-39,-17,-11,-9,-12,-17,-22,-18,-12,-8,-6,-16,-5,-11,-6,-7,-5,-17,-26,-25,-16,-7,-15,-28,-27,-20,-19,-19,-28,-25,-22,-16,-11,-9,-9,-13,-11,-6,-6,-10,-9,-15,-23,-27,-28,-21,-13,-6,-9,-8,-12,-4,-13,-19,-18,-13,-8,-2,-5,-2,-4,0,1,1,2,0,3,0,0,-2,3,5,2,0,3,2,-1,-6,0,-1,-8,-10,-10,-3,-1,-11,-1,3,9,10,6,9,6,3,3,5,9,6,3,2,4,9,8,5,6,8,7,7,8,6,6,7,7,8,13,14,9,9,9,4,4,5,5,8,12,15,12,12,13,12,13,13,15,12,12,14,12,11,14,14,12,13,12,14,11,11,11,11,14,12,12,13,13,17,19,16,12,12,13,15,16,18,12,11,13,13,13,12,13,12,10,8,8,7
Yukon,Canada,64.2823,-135.0,-18,-16,-24,-32,-40,-40,-42,-44,-48,-52,-46,-44,-46,-48,-48,-43,-45,-48,-49,-38,-32,-26,-24,-23,-32,-43,-33,-26,-24,-20,-22,-24,-33,-44,-40,-34,-25,-20,-20,-21,-19,-22,-34,-33,-43,-48,-50,-50,-47,-31,-16,-18,-14,-15,-19,-25,-33,-27,-31,-37,-42,-28,-22,-32,-37,-43,-45,-35,-25,-21,-26,-37,-41,-32,-27,-19,-14,-17,-15,-13,-10,-13,-13,-23,-13,-8,-21,-41,-41,-39,-36,-31,-23,-20,-18,-15,-12,-13,-21,-17,-18,-19,-12,-5,-7,-6,-2,-4,-2,0,-1,-2,-6,-9,-16,-23,-19,-10,-8,-10,-12,-4,-6,-9,-3,-1,-1,-1,-1,-1,0,-1,-2,-7,-9,-7,-7,-9,-9,-9,-5,-1,0,0,1,2,1,2,0,0,0,1,1,1,1,-1,-2,0,1,2,2,1,3,3,4,4,6,9,7,5,6,7,6,5,4,3,3,2,3,3,6,6,4,0,0,2,3,2,0,3,4,4,4,4,6,5,6,6,6,6,7,8,6,5,2,3,5,6,6,7,8,7,7,8,5,5,7,6,6,5,5,5,6,5
,Central African Republic,6.6111,20.9394,0,1,2,4,6,5,8,7,4,2,-2,-6,-8,-3,1,2,1,0,0,0,-4,-5,-7,-8,-6,-2,1,-1,-4,-3,-4,-3,1,2,1,4,7,3,5,3,2,0,-2,0,0,1,2,10,16,17,15,4,2,0,-1,8,3,2,2,4,4,12,15,6,9,11,17,17,16,17,17,15,13,4,12,13,8,16,18,15,19,18,18,18,19,19,19,19,19,20,19,19,18,19,20,20,20,20,20,20,20,21,21,19,17,12,13,20,21,20,20,20,20,19,19,20,20,20,20,20,21,21,20,20,20,21,21,20,19,20,21,21,21,22,22,21,21,21,21,21,21,20,21,22,21,21,21,22,22,21,21,21,22,21,21,20,21,20,21,21,20,20,21,20,21,22,22,20,20,20,20,20,21,21,21,21,20,21,21,21,20,20,21,21,21,21,21,20,21,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,19,20,20,20,20,20,20,21,21,21,21,20,20,20,20,21,20,20,21,21
,Chad,15.4542,18.7322,-7,-14,-7,-6,-9,-12,-13,-9,-7,-12,-13,-18,-15,-15,-11,-4,-3,1,-6,-9,-14,-13,-16,-17,-17,-16,-18,-20,-25,-16,-19,-17,-19,-16,-20,-16,-14,-15,-5,-12,-17,-12,-19,-20,-23,-19,-12,-6,-7,-5,-8,-9,-14,-11,-9,-13,-15,-13,-11,-13,-14,-12,-9,-9,-11,-11,-9,-9,-7,-5,-11,-15,-6,-10,-14,-14,-15,-16,-11,-14,-11,-9,-6,-2,-5,0,-1,0,-1,-1,2,1,0,-3,-5,-2,-3,-4,-4,-5,-4,-6,-7,-12,-11,-17,-16,-7,-4,-3,-3,-7,-10,-12,-10,-6,-1,0,-1,-2,-2,-4,-4,-5,-6,-2,1,-2,-16,-20,-13,-8,0,-11,-14,-15,-16,-16,-12,0,5,10,8,8,3,-3,-11,-7,-4,-4,-4,-3,-2,-5,-1,2,2,1,-4,-7,0,16,11,8,11,1,0,1,14,1,-3,-5,2,-7,-7,6,5,12,15,9,16,12,3,0,16,18,18,16,16,11,17,19,19,17,19,19,18,20,18,13,18,19,18,19,20,19,15,19,17,11,16,20,20,21,21,21,21,22,22,21,21,21,21,22
,Chile,-35.6751,-71.543,7,8,12,12,10,5,6,8,9,8,5,5,9,9,11,3,2,7,10,12,10,8,11,15,8,5,13,9,13,8,5,4,12,7,5,8,5,5,3,4,7,11,13,11,3,1,8,9,10,1,5,5,9,10,11,8,3,2,6,9,10,12,12,11,6,6,7,11,6,3,5,8,8,11,4,3,5,7,5,5,4,9,9,7,7,8,10,11,11,8,4,5,3,0,2,5,3,0,0,5,7,8,8,3,1,3,6,5,12,9,4,4,5,10,11,11,8,8,8,3,3,4,6,9,7,8,2,2,5,9,9,5,4,2,3,9,9,8,8,10,8,4,1,1,5,8,9,8,7,4,0,3,5,5,6,4,3,3,4,6,3,2,4,5,2,1,6,9,8,7,8,8,8,7,5,4,3,4,7,8,7,7,7,6,7,5,5,4,4,5,4,7,4,5,6,5,5,7,8,9,9,8,6,3,0,2,1,5,3,-1,0,3,3,6,7,7,7,8,2,3,5,6,3,0
Anhui,China,31.8257,117.2264,-3,3,4,6,7,7,2,-1,0,2,2,0,0,-3,-2,1,0,-1,-1,-2,1,4,5,4,1,1,0,-1,0,-2,-2,-2,-1,0,2,2,1,2,2,0,3,7,7,11,13,0,-7,-8,-6,0,1,4,0,3,12,12,7,3,6,6,6,0,3,2,-1,5,8,9,9,6,4,8,8,2,1,5,7,9,0,6,14,13,4,8,16,17,4,1,3,5,8,9,6,5,7,3,5,4,5,7,11,6,3,5,10,14,12,9,11,12,9,9,2,5,8,12,8,7,13,17,18,19,19,20,16,15,19,20,13,14,14,8,14,19,18,19,20,11,10,13,16,19,18,16,14,17,17,17,15,18,20,20,21,20,21,21,20,19,21,22,23,24,25,24,25,24,23,25,19,20,20,19,21,22,21,22,25,25,23,22,23,23,22,22,21,23,24,24,23,23,22,24,24,21,21,20,20,23,24,22,21,22,25,23,21,21,22,22,24,24,26,26,26,26,26,26,27,26,26,26,26,25,25,25
Beijing,China,40.1824,116.4142,-32,-22,-17,-15,-10,-4,-18,-22,-17,-17,-21,-20,-28,-27,-24,-24,-21,-15,-23,-26,-22,-18,-14,-16,-14,-13,-10,-10,-10,-14,-17,-27,-14,-25,-25,-19,-12,-12,-14,-10,-9,-6,-3,0,-2,-25,-26,-18,-11,-7,-4,-13,-22,-17,-8,-9,-10,-11,-10,-2,-15,-15,-20,-28,-20,-6,-5,2,1,-25,-19,-19,-33,-24,-13,-9,-13,-16,-30,-16,-12,-14,-15,-7,4,-8,-28,-29,-15,-2,0,-25,-23,-20,-20,-15,-11,-13,-16,-6,-7,-19,-22,-7,3,3,0,-3,4,-19,-31,-32,-28,-20,-17,-13,-9,-5,3,9,13,16,15,10,10,11,8,12,12,-4,-9,-11,2,10,14,9,-4,-4,0,9,14,9,11,6,6,3,2,6,12,14,5,2,6,-4,-1,8,9,11,9,14,11,6,14,13,4,1,6,12,15,15,16,17,16,17,17,19,18,18,16,17,13,16,19,19,18,19,19,12,15,17,17,20,21,20,18,17,19,20,20,16,16,18,17,18,16,14,18,20,20,21,22,22,23,21,17,15,20,21,21,18,21,19,20,23
Chongqing,China,30.0572,107.874,4,5,6,6,7,7,7,6,5,5,5,3,3,4,3,5,4,4,5,5,6,7,7,6,6,5,3,3,4,3,4,5,5,6,4,5,7,6,7,7,8,8,7,9,10,4,3,2,4,6,5,7,7,8,9,9,11,12,12,11,10,8,7,7,6,7,9,10,10,8,8,9,11,11,10,9,10,10,10,10,14,15,15,15,17,17,14,8,7,8,10,10,10,9,10,10,9,11,13,12,14,13,11,10,12,17,18,14,15,15,13,10,10,11,11,12,13,12,15,19,18,17,16,19,21,21,21,21,20,18,17,16,17,17,19,20,20,20,18,20,20,22,21,20,18,18,18,18,18,18,19,19,19,19,20,21,21,22,24,23,24,25,25,26,25,26,25,25,23,23,22,23,23,23,23,24,23,23,24,25,26,24,24,24,25,25,25,25,25,25,25,26,25,25,26,26,25,24,25,24,23,24,26,26,26,26,24,25,24,23,24,25,26,25,25,25,25,26,26,27,26,27,26,26
Fujian,China,26.0789,117.9874,6,6,8,10,10,10,11,4,5,8,7,2,3,4,5,6,3,2,3,3,6,9,11,13,10,7,0,0,-1,-3,-3,-1,2,4,6,6,5,6,5,3,3,7,12,12,12,13,1,-4,-3,0,2,6,8,6,8,10,11,11,10,12,12,9,10,10,6,8,13,14,14,8,7,9,12,9,4,6,8,11,13,12,14,16,16,13,13,15,16,10,8,8,11,8,10,11,10,6,6,8,7,8,9,11,4,7,7,10,10,13,17,17,17,11,8,7,9,9,9,10,11,13,13,17,19,19,21,21,21,21,22,22,21,17,15,12,19,20,20,18,18,18,18,15,17,19,21,20,18,19,20,21,21,22,21,21,20,21,21,21,21,21,21,21,21,21,21,21,20,20,20,21,21,21,21,21,22,22,22,21,21,21,22,23,23,21,21,21,20,20,21,22,22,21,21,20,21,22,21,21,20,21,21,22,21,21,22,23,22,22,23,22,21,22,22,21,21,21,21,22,22,21,21,21,20,21
Gansu,China,35.7518,104.2861,-8,-8,-11,-6,-8,-11,-9,-8,-7,-8,-12,-10,-9,-8,-8,-11,-11,-10,-12,-12,-8,-8,-7,-7,-9,-9,-11,-11,-11,-11,-7,-7,-14,-15,-13,-7,-9,-8,-10,-12,-8,-11,-17,-13,-18,-25,-27,-22,-17,-12,-15,-14,-12,-5,-10,-10,-1,-3,-7,-9,-9,-10,-11,-7,-3,-6,-2,-6,-13,-13,-9,-14,-8,-11,-6,-4,-5,-8,-11,-3,-1,-2,-1,1,-1,-3,-3,-1,-1,-2,-3,-1,-1,-1,-2,-2,-1,0,-4,-8,-5,-13,-10,-5,-7,-5,-7,0,-2,-4,-2,-4,-6,-12,-19,-21,-16,-5,-7,-13,-9,-6,0,2,8,9,7,2,-2,-1,-3,-2,2,0,1,0,-3,-8,2,8,4,1,7,5,4,4,0,0,1,4,5,3,0,0,3,4,7,6,4,6,7,10,7,8,9,13,12,8,4,10,13,14,11,7,7,11,11,11,13,13,9,12,10,13,10,8,8,7,9,11,15,14,13,14,16,15,14,14,12,8,11,14,15,17,17,13,8,6,10,15,14,13,12,11,16,19,19,19,13,14,12,15,17,13
Guangdong,China,23.3417,113.4244,10,13,13,13,13,15,16,10,12,14,12,4,6,9,10,12,6,5,7,7,11,14,16,16,12,8,3,1,0,-4,-7,0,8,11,11,12,12,12,9,7,8,13,16,16,17,17,4,-1,-1,5,10,11,13,14,14,16,17,16,15,16,17,14,15,13,11,14,17,19,20,13,10,16,19,13,8,12,16,17,17,18,19,19,19,18,17,19,19,15,15,12,12,12,15,15,14,13,13,13,15,16,13,18,7,8,11,15,17,18,20,21,21,17,14,12,13,16,15,15,16,15,19,20,20,22,22,23,23,24,24,24,23,22,21,21,23,22,22,21,22,23,24,24,23,22,23,23,22,22,23,24,24,23,24,24,24,24,23,23,23,24,24,24,24,24,24,24,23,23,23,24,23,24,24,25,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,22,23,23,24,23,23,24,24,24,24,24,23,24,24
Guangxi,China,23.8298,108.7881,10,15,15,13,13,16,16,14,15,15,4,4,6,7,8,6,4,4,4,7,11,16,17,12,6,4,2,1,1,0,1,5,9,8,8,9,12,9,7,6,8,13,16,17,18,14,3,0,0,6,11,13,12,13,14,16,17,17,17,18,18,15,13,8,9,14,19,19,18,10,10,14,15,11,12,14,13,13,14,17,20,20,20,20,19,20,21,11,10,8,9,10,12,12,12,11,11,12,13,14,18,18,8,9,13,18,20,21,22,21,19,13,12,10,12,13,13,13,15,19,20,21,22,23,24,22,24,24,25,23,21,18,21,22,23,23,22,22,22,24,25,21,20,20,23,18,19,19,22,23,24,24,24,23,24,23,23,25,26,25,24,25,25,25,25,24,25,25,25,24,25,25,26,26,26,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,25,25,25,25,24,25,25,25,24,24,25,24,24,24,24,24,23,25,24,25,24,24,24,24,24,24,25,24,24,25,25,25
Guizhou,China,26.8154,106.8748,8,5,2,5,11,11,3,10,3,0,0,0,1,0,-1,-1,-1,-1,0,2,7,6,2,0,-1,-2,-3,-2,-2,-1,0,2,1,0,1,3,2,1,0,1,3,6,7,8,9,2,-2,-1,-1,1,4,2,5,8,9,9,11,11,11,11,8,6,2,2,3,8,9,10,6,4,5,8,7,4,6,7,5,5,5,9,10,11,12,12,12,12,11,3,1,3,5,6,6,5,5,5,5,5,7,8,13,9,3,5,10,13,16,16,13,13,9,5,4,4,5,5,4,5,9,13,13,15,16,17,17,16,15,16,18,15,14,14,17,16,17,17,14,13,15,20,18,15,14,13,13,11,11,12,15,17,19,18,16,13,17,14,16,19,19,18,19,21,21,21,21,20,20,21,18,20,21,22,21,20,19,19,21,21,21,22,22,21,20,21,21,21,22,22,21,21,21,21,19,21,20,21,21,21,21,20,18,20,20,20,21,21,20,17,16,18,19,20,20,20,20,20,20,20,20,21,21,21,21,21
Hainan,China,19.1959,109.7453,15,14,14,14,13,13,14,13,13,13,13,13,12,11,11,11,14,13,13,13,12,13,13,14,12,10,8,8,7,5,6,9,11,12,12,13,13,13,14,11,11,13,13,16,15,16,11,7,7,11,13,13,11,11,13,13,15,14,15,15,15,15,14,14,15,16,16,15,15,17,16,17,17,18,17,17,17,15,17,17,15,16,16,16,16,17,17,16,18,19,19,18,17,18,19,18,18,16,17,18,18,18,15,12,14,15,17,17,18,19,19,19,19,16,15,15,14,13,16,18,18,18,19,20,19,18,19,20,21,21,21,21,20,18,18,19,19,21,21,20,20,22,22,22,21,21,21,20,21,20,20,21,20,20,21,20,20,19,19,20,21,20,19,20,21,21,19,19,20,20,21,20,21,21,21,21,20,20,20,20,21,21,21,21,21,21,20,20,21,20,20,21,20,21,20,21,19,20,20,20,19,19,20,20,20,20,19,20,21,21,21,21,22,21,21,21,21,21,21,21,22,21,22,21
Hebei,China,39.549,116.1306,-36,-29,-20,-17,-9,-3,-18,-21,-14,-12,-22,-19,-27,-26,-22,-23,-19,-14,-23,-27,-20,-17,-15,-16,-14,-13,-11,-10,-9,-14,-14,-26,-13,-24,-26,-15,-12,-10,-12,-11,-9,-6,-4,0,-1,-23,-24,-19,-11,-5,-3,-10,-22,-16,-8,-10,-11,-12,-9,0,-14,-14,-21,-29,-18,-4,-5,2,1,-22,-16,-17,-28,-25,-14,-7,-12,-17,-29,-13,-10,-11,-13,-5,5,-6,-26,-29,-13,0,2,-21,-16,-18,-19,-16,-5,-11,-14,-2,-8,-17,-22,-3,3,3,0,-1,4,-20,-31,-36,-30,-21,-20,-15,-8,-2,4,10,13,17,16,10,11,11,9,12,11,0,-7,-3,9,10,14,13,0,-2,0,7,13,10,10,6,9,6,1,2,11,14,3,3,7,0,0,7,10,11,8,15,16,14,15,16,3,2,8,15,16,15,17,17,16,17,18,18,18,19,17,17,15,15,19,19,19,19,19,16,16,17,18,21,20,19,19,19,20,20,20,16,19,18,17,17,16,16,18,20,20,21,22,22,23,22,21,18,22,22,21,19,22,21,23,23
Heilongjiang,China,47.862,127.7615,-40,-37,-36,-33,-32,-22,-17,-23,-26,-26,-27,-32,-30,-33,-32,-34,-36,-31,-24,-28,-26,-30,-28,-36,-35,-32,-25,-23,-26,-27,-31,-28,-30,-37,-39,-39,-37,-35,-34,-24,-25,-12,-7,-20,-29,-29,-30,-29,-24,-22,-23,-20,-20,-20,-14,-18,-17,-17,-15,-14,-14,-13,-14,-16,-17,-15,-8,-7,-16,-15,-15,-16,-24,-15,-16,-17,-12,-5,-7,-8,-8,-12,-15,-10,-3,-7,-18,-20,-10,-5,-7,-12,-14,-13,-17,-15,-12,-6,-6,-10,-12,-9,-9,-14,-14,-12,-12,-12,-5,3,-5,-8,-9,-10,-9,-7,-5,-7,-5,2,8,0,-12,-13,-8,-10,-3,1,3,5,1,-2,-6,2,-6,4,2,-3,0,0,0,2,6,7,6,6,5,5,6,10,13,10,7,8,8,10,11,13,16,13,9,10,11,11,11,10,12,9,8,10,10,13,10,11,12,11,14,14,14,14,14,14,16,17,17,16,17,12,11,13,16,15,16,18,18,19,19,19,19,19,15,13,13,16,18,19,19,18,18,18,19,19,20,20,19,17,17,16,13,13,17,17,17,14
Henan,China,37.8957,114.9042,-36,-28,-20,-14,-7,-3,-8,-11,-9,-6,-12,-13,-12,-15,-11,-9,-9,-7,-11,-13,-11,-9,-7,-11,-13,-12,-9,-9,-7,-9,-9,-17,-7,-11,-14,-16,-11,-5,-4,-9,-10,-7,-2,3,0,-21,-27,-24,-20,-10,-2,-13,-23,-9,-2,0,-6,-10,0,1,-10,-9,-23,-27,-14,0,0,3,4,-14,-14,-9,-12,-22,-16,-6,-10,-17,-22,-11,-5,-9,-2,1,6,6,-13,-19,-10,1,3,0,-2,-9,-10,-6,0,1,-5,2,-1,-7,-17,0,7,3,-4,2,7,-15,-21,-28,-28,-21,-16,-4,-7,0,3,10,12,18,19,11,12,11,14,12,11,9,2,5,9,11,15,12,10,3,5,8,15,10,10,8,11,10,1,0,4,13,8,7,2,-1,7,11,12,11,8,13,15,15,17,14,3,5,13,16,15,15,18,18,17,17,18,18,18,18,19,19,17,15,19,20,19,18,19,20,21,19,18,21,20,19,20,20,21,20,19,19,19,20,21,18,18,18,19,20,21,22,22,23,24,23,24,23,22,21,23,22,23,23,25,25
Hong Kong,China,22.3,114.2,14,15,15,16,16,17,19,16,16,17,17,10,14,15,16,17,11,11,13,12,15,17,19,19,17,13,6,6,3,-1,2,11,14,15,14,15,15,16,13,11,12,16,18,18,19,20,9,2,4,11,13,14,15,15,16,18,19,17,17,18,19,17,17,17,15,16,19,20,21,16,15,19,21,17,14,16,18,19,19,20,21,21,21,19,20,21,22,20,19,19,20,16,19,19,18,16,16,16,16,16,17,20,12,14,16,18,20,20,22,22,23,21,19,16,16,18,18,18,19,19,22,22,23,24,24,25,26,26,26,26,25,24,24,24,25,25,25,24,24,25,26,26,24,24,26,26,25,25,26,26,27,27,26,26,26,27,26,26,26,27,26,26,26,26,26,25,25,25,26,26,26,26,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,27,27,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,25,25,26,27,26,26,26,26,26,26
Hubei,China,30.9756,112.2707,-9,-3,0,0,5,1,2,1,0,0,0,1,2,-1,-2,-4,-3,-1,-1,0,2,3,3,3,1,0,-2,-1,0,-3,0,0,3,0,1,2,0,0,1,1,4,6,9,11,8,-2,-5,-6,-5,0,2,3,4,8,12,11,9,7,3,6,5,3,3,3,4,8,8,11,9,2,5,9,4,1,2,6,6,8,3,7,14,10,11,14,17,16,3,4,4,5,7,8,9,9,6,9,8,8,9,12,8,5,2,5,11,15,8,11,11,12,10,8,8,8,8,10,11,9,15,17,18,18,17,21,15,16,17,17,15,13,9,8,12,16,18,19,20,11,10,14,17,18,18,16,15,17,13,16,19,18,21,20,21,19,21,22,21,22,23,20,21,23,24,23,23,24,25,20,19,20,20,19,20,21,22,23,24,25,24,21,24,24,22,23,23,24,23,24,24,24,24,24,20,20,22,21,21,22,21,21,22,23,25,23,22,21,22,23,24,25,25,25,26,26,26,26,27,26,26,25,26,25,26,26
Hunan,China,27.6104,111.7088,2,3,2,3,7,8,4,3,2,0,0,0,1,1,2,-1,-1,0,0,1,4,5,4,3,1,0,-1,-1,0,0,0,2,5,4,4,6,5,1,2,3,5,7,10,13,15,1,-2,-2,0,3,5,7,7,9,12,14,13,10,8,7,8,6,4,4,6,9,10,12,10,6,7,10,10,5,4,9,10,10,11,12,18,17,14,15,18,18,8,3,4,4,6,7,9,9,9,9,9,9,10,11,12,7,5,8,10,15,17,13,12,12,10,9,9,8,9,11,10,13,14,16,18,20,20,22,21,19,21,21,18,16,15,12,15,22,20,21,20,19,15,20,19,18,19,19,16,17,18,18,21,20,21,21,23,22,22,23,23,23,24,25,24,25,25,25,26,25,24,24,23,22,24,25,25,23,23,25,25,25,24,25,26,25,26,24,25,25,25,25,25,24,24,24,24,25,25,26,25,23,24,23,21,24,23,24,24,26,26,24,24,25,25,25,24,24,23,23,24,24,24,23,24,25,26,24
